varID,var7_19a,var7_19,var7_20,var7_20a,var7_21,var7_22
3403030110,夏粮,1,6,,40,.
3403030110,秋粮,1,2,,22,.
3403030111,夏粮,3,,,.,.
3403030111,秋粮,1,1,,10,.
3403030112,夏粮,2,,,.,.
3403030112,秋粮,1,2,,50,.
3403020201,夏粮,2,,,.,.
3403020201,秋粮,2,,,.,.
3403020202,夏粮,1,2,,9999,.
3403020203,夏粮,2,,,.,.
3403020203,秋粮,4,,,.,.
3403020204,夏粮,,,,.,.
3403020205,夏粮,,,,.,.
3403020206,夏粮,2,,,.,.
3403020206,秋粮,2,,,.,.
3403020207,夏粮,2,,,.,.
3403020207,秋粮,2,,,.,.
3403020208,夏粮,3,,,.,20
3403020208,秋粮,3,,,.,20
3403020209,夏粮,1,9999,,2,.
3403020210,夏粮,1,1,,10,.
3403020210,秋粮,4,,,.,.
3403020211,夏粮,4,,,.,.
3403020211,秋粮,4,,,.,.
3403020212,夏粮,1,1,,10,.
3403020212,秋粮,1,8,野稻多,10,.
3403020101,夏粮,1,8,病灾,5,.
3403020101,秋粮,2,,,.,.
3403020102,夏粮,2,,,.,.
3403020102,秋粮,2,,,.,.
3403020103,夏粮,1,2,,20,.
3403020104,夏粮,,,,.,.
3403020105,夏粮,1,2,,15,.
3403020105,秋粮,1,2,,15,.
3403020106,夏粮,1,1,,20,.
3403020106,秋粮,1,1,,20,.
3403020107,夏粮,2,,,.,.
3403020107,秋粮,2,,,.,.
3403020108,夏粮,1,2,,30,.
3403020108,秋粮,1,2,,30,.
3403020109,夏粮,2,,,.,.
3403020109,秋粮,2,,,.,.
3403020110,夏粮,3,,,.,10
3403020110,秋粮,2,,,.,.
3403020111,夏粮,4,,,.,.
3403020111,秋粮,4,,,.,.
3403020112,夏粮,3,,,.,10
3403020112,秋粮,1,"1,8",光照不足,.,.
3403010201,夏粮,,,,.,.
3403010202,夏粮,,,,.,.
3403010203,夏粮,,,,.,.
3403010204,夏粮,,,,.,.
3403010205,夏粮,,,,.,.
3403010206,夏粮,,,,.,.
3403010207,夏粮,,,,.,.
3403010208,夏粮,,,,.,.
3403010209,夏粮,,,,.,.
3403010210,夏粮,4,,,.,.
3403010210,秋粮,4,,,.,.
3403010211,夏粮,3,,,.,10
3403010211,秋粮,4,,,.,.
3403010212,夏粮,,,,.,.
3403010101,夏粮,,,,.,.
3403010102,夏粮,2,,,.,.
3403010103,夏粮,2,,,.,.
3403010103,秋粮,2,,,.,.
3403010104,夏粮,1,8,病害,30,.
3403010104,秋粮,1,8,病害,30,.
3403010105,夏粮,2,,,.,.
3403010106,夏粮,4,,,.,.
3403010106,秋粮,4,,,.,.
3403010107,夏粮,2,,,.,.
3403010107,秋粮,3,,,.,14
3403010108,夏粮,2,,,.,.
3403010108,秋粮,2,,,.,.
3403010109,夏粮,2,,,.,.
3403010109,秋粮,2,,,.,.
3403010110,夏粮,2,,,.,.
3403010110,秋粮,4,,,.,.
3403010111,夏粮,4,,,.,.
3403010111,秋粮,4,,,.,.
3403010112,夏粮,2,,,.,.
3403010112,秋粮,2,,,.,.
3402010201,夏粮,,,,.,.
3402010202,夏粮,,,,.,.
3402010203,夏粮,,,,.,.
3402010204,夏粮,,,,.,.
3402010205,夏粮,,,,.,.
3402010206,夏粮,,,,.,.
3402010207,夏粮,,,,.,.
3402010208,夏粮,,,,.,.
3402010209,夏粮,,,,.,.
3402010210,夏粮,,,,.,.
3402010211,夏粮,,,,.,.
3402010212,夏粮,,,,.,.
3402010101,夏粮,,,,.,.
3402010102,夏粮,,,,.,.
3402010103,夏粮,,,,.,.
3402010104,夏粮,,,,.,.
3402010105,夏粮,,,,.,.
3402010106,夏粮,,,,.,.
3402010107,夏粮,,,,.,.
3402010108,夏粮,,,,.,.
3402010109,夏粮,,,,.,.
3402010110,夏粮,,,,.,.
3402010111,夏粮,,,,.,.
3402010112,夏粮,,,,.,.
3402020201,夏粮,,,,.,.
3402020202,夏粮,3,,,.,9999
3402020202,秋粮,4,,,.,.
3402020203,夏粮,,,,.,.
3402020204,夏粮,3,,,.,.5
3402020204,秋粮,1,2,,100,.
3402020205,夏粮,3,,,.,30
3402020206,夏粮,,,,.,.
3402020206,秋粮,1,2,,95.2,.
3402020207,夏粮,,,,.,.
3402020207,秋粮,1,2,,90,.
3402020208,夏粮,,,,.,.
3402020208,秋粮,1,2,,100,.
3402020209,夏粮,,,,.,.
3402020209,秋粮,1,2,,90,.
3402020210,夏粮,,,,.,.
3402020210,秋粮,1,2,,100,.
3402020211,夏粮,2,,,.,.
3402020211,秋粮,1,2,,100,.
3402020212,夏粮,,,,.,.
3402020101,夏粮,1,2,,10,.
3402020101,秋粮,4,,,.,.
3402020102,夏粮,,,,.,.
3402020103,夏粮,,,,.,.
3402020103,秋粮,1,2,,100,.
3402020104,夏粮,,,,.,.
3402020105,夏粮,1,1,,22.5,.
3402020105,秋粮,1,2,,100,.
3402020106,夏粮,,,,.,.
3402020107,夏粮,,,,.,.
3402020108,夏粮,,,,.,.
3402020108,秋粮,2,,,.,.
3402020109,夏粮,1,8,??霉病,20,.
3402020109,秋粮,1,2,,100,.
3402020110,夏粮,2,,,.,.
3402020110,秋粮,1,2,,100,.
3402020111,夏粮,2,,,.,.
3402020111,秋粮,1,2,,100,.
3402020112,夏粮,1,8,不了解,12.5,.
3402020112,秋粮,1,2,,9999,.
3402030201,夏粮,,,,.,.
3402030202,夏粮,,,,.,.
3402030203,夏粮,,,,.,.
3402030204,夏粮,,,,.,.
3402030204,秋粮,1,2,,5.5,.
3402030205,夏粮,,,,.,.
3402030206,夏粮,,,,.,.
3402030207,夏粮,,,,.,.
3402030208,夏粮,,,,.,.
3402030209,夏粮,,,,.,.
3402030210,夏粮,,,,.,.
3402030211,夏粮,,,,.,.
3402030211,秋粮,1,8,不想做,100,.
3402030212,夏粮,,,,.,.
3402030101,夏粮,2,,,.,.
3402030102,夏粮,,,,.,.
3402030103,夏粮,1,2,,100,.
3402030104,夏粮,,,,.,.
3402030104,秋粮,3,,,.,10
3402030105,夏粮,,,,.,.
3402030106,夏粮,,,,.,.
3402030107,夏粮,,,,.,.
3402030108,夏粮,,,,.,.
3402030108,秋粮,2,,,.,.
3402030109,夏粮,,,,.,.
3402030110,夏粮,,,,.,.
3402030111,夏粮,2,,,.,.
3402030111,秋粮,2,,,.,.
3402030112,夏粮,,,,.,.
5105030301,夏粮,,,,.,.
5105030302,夏粮,,,,.,.
5105030101,夏粮,,,,.,.
5105030102,夏粮,,,,.,.
5105030103,夏粮,,,,.,.
5105030104,夏粮,,,,.,.
5105030105,夏粮,,,,.,.
5105030201,夏粮,,,,.,.
5105030202,夏粮,,,,.,.
5105030203,夏粮,,,,.,.
5105020201,夏粮,1,8,??病,80,.
5105020201,秋粮,1,3,,100,.
5105020202,夏粮,,,,.,.
5105020202,秋粮,1,3,,80,.
5105020203,夏粮,,,,.,.
5105020203,秋粮,1,3,,.,.
5105020204,夏粮,,,,.,.
5105020204,秋粮,1,8,??猪,10,.
5105020205,夏粮,,,,.,.
5105020205,秋粮,1,3,,50,.
5105020206,夏粮,,,,.,.
5105020206,秋粮,2,,,.,.
5105020207,夏粮,,,,.,.
5105020207,秋粮,1,8,野猪,50,.
5105020208,夏粮,,,,.,.
5105020208,秋粮,3,,,.,30
5105020209,夏粮,,,,.,.
5105020209,秋粮,1,3,,15,.
5105020210,夏粮,1,6,,20,.
5105020210,秋粮,1,6,,20,.
5105020211,夏粮,,,,.,.
5105020212,夏粮,,,,.,.
5105020212,秋粮,1,"3,8",野猪,40,.
5105020101,夏粮,,,,.,.
5105020101,秋粮,1,2,,20,.
5105020102,夏粮,,,,.,.
5105020103,夏粮,,,,.,.
5105020104,夏粮,,,,.,.
5105020104,秋粮,1,8,冰雹,80,.
5105020105,夏粮,,,,.,.
5105020105,秋粮,2,,,.,.
5105020106,夏粮,,,,.,.
5105020106,秋粮,1,8,冰雹,100,.
5105020107,夏粮,,,,.,.
5105020107,秋粮,1,8,冰雹,30,.
5105020108,夏粮,,,,.,.
5105020109,夏粮,,,,.,.
5105020109,秋粮,1,8,冰雹,30,.
5105020110,夏粮,,,,.,.
5105020110,秋粮,1,2,,.,.
5105020111,夏粮,,,,.,.
5105020111,秋粮,1,"4,8",冰雹,30,.
5105020112,夏粮,,,,.,.
5105010201,夏粮,2,,,.,.
5105010202,夏粮,,,,.,.
5105010202,秋粮,1,8,野猪,20,.
5105010203,夏粮,,,,.,.
5105010203,秋粮,3,,,.,20
5105010204,夏粮,,,,.,.
5105010205,夏粮,,,,.,.
5105010205,秋粮,4,,,.,.
5105010206,夏粮,,,,.,.
5105010206,秋粮,1,8,野猪,20,.
5105010207,夏粮,,,,.,.
5105010207,秋粮,2,,,.,.
5105010208,夏粮,,,,.,.
5105010208,秋粮,4,,,.,.
5105010209,夏粮,,,,.,.
5105010209,秋粮,1,8,野猪,36,.
5105010210,夏粮,,,,.,.
5105010210,秋粮,3,,,.,5
5105010211,夏粮,,,,.,.
5105010211,秋粮,1,8,野猪,50,.
5105010212,夏粮,,,,.,.
5105010212,秋粮,2,,,.,.
5105010101,夏粮,2,,,.,.
5105010102,夏粮,,,,.,.
5105010102,秋粮,1,7,,10,.
5105010103,夏粮,,,,.,.
5105010103,秋粮,2,,,.,.
5105010104,夏粮,,,,.,.
5105010105,夏粮,,,,.,.
5105010105,秋粮,2,,,.,.
5105010106,夏粮,,,,.,.
5105010107,夏粮,,,,.,.
5105010108,夏粮,,,,.,.
5105010108,秋粮,2,,,.,.
5105010109,夏粮,,,,.,.
5105010109,秋粮,1,8,野猪破坏,20,.
5105010110,夏粮,,,,.,.
5105010110,秋粮,2,,,.,.
5105010111,夏粮,,,,.,.
5105010111,秋粮,2,,,.,.
5105010112,夏粮,,,,.,.
5105010112,秋粮,2,,,.,.
5104010101,夏粮,,,,.,.
5104010102,夏粮,,,,.,.
5104010102,秋粮,2,,,.,.
5104010103,夏粮,2,,,.,.
5104010103,秋粮,1,1,,50,.
5104010104,夏粮,3,,,.,4
5104010105,夏粮,,,,.,.
5104010106,夏粮,,,,.,.
5104010107,夏粮,,,,.,.
5104010107,秋粮,1,1,,30,.
5104010108,夏粮,,,,.,.
5104010109,夏粮,,,,.,.
5104010109,秋粮,2,,,.,.
5104010110,夏粮,1,1,,40,.
5104010110,秋粮,1,1,,40,.
5104010111,夏粮,,,,.,.
5104010111,秋粮,2,,,.,.
5104010112,夏粮,,,,.,.
5104010201,夏粮,2,,,.,.
5104010201,秋粮,1,3,,20,.
5104010202,夏粮,2,,,.,.
5104010202,秋粮,1,1,,50,.
5104010203,夏粮,2,,,.,.
5104010203,秋粮,1,8,种植面积减少,50,.
5104010204,夏粮,,,,.,.
5104010204,秋粮,1,1,,60,.
5104010205,夏粮,,,,.,.
5104010205,秋粮,1,1,,30,.
5104010206,夏粮,,,,.,.
5104010207,夏粮,,,,.,.
5104010207,秋粮,1,1,,30,.
5104010208,夏粮,,,,.,.
5104010209,夏粮,1,1,,20,.
5104010209,秋粮,2,,,.,.
5104010210,夏粮,2,,,.,.
5104010211,夏粮,1,1,,40,.
5104010211,秋粮,2,,,.,.
5104010212,夏粮,,,,.,.
5104010212,秋粮,1,1,,20,.
5104020101,夏粮,2,,,.,.
5104020101,秋粮,4,,,.,.
5104020102,夏粮,,,,.,.
5104020103,夏粮,,,,.,.
5104020103,秋粮,2,,,.,.
5104020104,夏粮,,,,.,.
5104020104,秋粮,1,2,,20,.
5104020105,夏粮,2,,,.,.
5104020105,秋粮,1,"1,2,3",,30,.
5104020106,夏粮,,,,.,.
5104020107,夏粮,,,,.,.
5104020107,秋粮,1,1,,50,.
5104020108,夏粮,,,,.,.
5104020109,夏粮,,,,.,.
5104020110,夏粮,2,,,.,.
5104020111,夏粮,,,,.,.
5104020112,夏粮,2,,,.,.
5104020201,夏粮,1,8,品种不同,10,.
5104020202,夏粮,,,,.,.
5104020203,夏粮,,,,.,.
5104020204,夏粮,,,,.,.
5104020205,夏粮,,,,.,.
5104020206,夏粮,,,,.,.
5104020207,夏粮,,,,.,.
5104020208,夏粮,2,,,.,.
5104020209,夏粮,,,,.,.
5104020210,夏粮,2,,,.,.
5104020210,秋粮,2,,,.,.
5104020211,夏粮,,,,.,.
5104020212,夏粮,,,,.,.
5104030101,夏粮,,,,.,.
5104030101,秋粮,2,,,.,.
5104030102,夏粮,,,,.,.
5104030102,秋粮,2,,,.,.
5104030103,夏粮,,,,.,.
5104030104,夏粮,2,,,.,.
5104030104,秋粮,2,,,.,.
5104030105,夏粮,2,,,.,.
5104030106,夏粮,,,,.,.
5104030106,秋粮,1,2,,20,.
5104030107,夏粮,,,,.,.
5104030107,秋粮,1,2,,15,.
5104030108,夏粮,,,,.,.
5104030109,夏粮,,,,.,.
5104030110,夏粮,1,1,,70,.
5104030110,秋粮,2,,,.,.
5104030111,夏粮,,,,.,.
5104030111,秋粮,1,"1,2",,20,.
5104030112,夏粮,,,,.,.
5104030201,夏粮,,,,.,.
5104030202,夏粮,,,,.,.
5104030203,夏粮,,,,.,.
5104030203,秋粮,2,,,.,.
5104030204,夏粮,,,,.,.
5104030205,夏粮,2,,,.,.
5104030206,夏粮,2,,,.,.
5104030207,夏粮,,,,.,.
5104030208,夏粮,,,,.,.
5104030209,夏粮,,,,.,.
5104030210,夏粮,,,,.,.
5104030211,夏粮,2,,,.,.
5104030212,夏粮,,,,.,.
5102040101,夏粮,,,,.,.
5102040102,夏粮,2,,,.,.
5102040102,秋粮,2,,,.,.
5102040103,夏粮,,,,.,.
5102040104,夏粮,,,,.,.
5102040105,夏粮,,,,.,.
5102040106,夏粮,,,,.,.
5102040107,夏粮,,,,.,.
5102040108,夏粮,,,,.,.
5102040109,夏粮,,,,.,.
5102040110,夏粮,,,,.,.
5102040110,秋粮,1,7,,10,.
5102040111,夏粮,,,,.,.
5102040112,夏粮,,,,.,.
5102040113,夏粮,,,,.,.
5102040114,夏粮,,,,.,.
5102040115,夏粮,,,,.,.
5102040201,夏粮,,,,.,.
5102040202,夏粮,,,,.,.
5102040203,夏粮,,,,.,.
5102040204,夏粮,,,,.,.
5102040205,夏粮,,,,.,.
5102040206,夏粮,,,,.,.
5102040207,夏粮,,,,.,.
5102040208,夏粮,,,,.,.
5102040209,夏粮,,,,.,.
5102040210,夏粮,,,,.,.
5102040211,夏粮,,,,.,.
5102040212,夏粮,,,,.,.
5102040213,夏粮,,,,.,.
5102040214,夏粮,,,,.,.
5102030201,夏粮,,,,.,.
5102030202,夏粮,,,,.,.
5102030203,夏粮,,,,.,.
5102030204,夏粮,,,,.,.
5102030205,夏粮,,,,.,.
5102030206,夏粮,,,,.,.
5102030207,夏粮,,,,.,.
5102030208,夏粮,,,,.,.
5102030209,夏粮,,,,.,.
5102030210,夏粮,,,,.,.
5102030211,夏粮,,,,.,.
5102030212,夏粮,,,,.,.
5102030213,夏粮,,,,.,.
5102030101,夏粮,,,,.,.
5102030101,秋粮,2,,,.,.
5102030102,夏粮,,,,.,.
5102030102,秋粮,1,2,,10,.
5102030103,夏粮,,,,.,.
5102030104,夏粮,,,,.,.
5102030105,夏粮,,,,.,.
5102030106,夏粮,,,,.,.
5102030106,秋粮,1,2,,20,.
5102030107,夏粮,,,,.,.
5102030108,夏粮,,,,.,.
5102030109,夏粮,2,,,.,.
5102030109,秋粮,2,,,.,.
5102030110,夏粮,,,,.,.
5102030110,秋粮,2,,,.,.
5102030111,夏粮,,,,.,.
5102030112,夏粮,,,,.,.
5102030112,秋粮,2,,,.,.
5102030113,夏粮,,,,.,.
5102030114,夏粮,,,,.,.
5102020201,夏粮,,,,.,.
5102020201,秋粮,2,,,.,.
5102020202,夏粮,,,,.,.
5102020203,夏粮,,,,.,.
5102020204,夏粮,,,,.,.
5102020205,夏粮,,,,.,.
5102020206,夏粮,,,,.,.
5102020207,夏粮,,,,.,.
5102020208,夏粮,,,,.,.
5102020209,夏粮,,,,.,.
5102020210,夏粮,,,,.,.
5102020211,夏粮,,,,.,.
5102020212,夏粮,,,,.,.
5102020213,夏粮,,,,.,.
5102020214,夏粮,,,,.,.
5102020101,夏粮,,,,.,.
5102020102,夏粮,,,,.,.
5102020103,夏粮,,,,.,.
5102020104,夏粮,,,,.,.
5102020104,秋粮,1,2,,20,.
5102020105,夏粮,,,,.,.
5102020106,夏粮,,,,.,.
5102020107,夏粮,,,,.,.
5102020108,夏粮,,,,.,.
5102020109,夏粮,,,,.,.
5102020109,秋粮,2,,,.,.
5102020110,夏粮,2,,,.,.
5102020110,秋粮,2,,,.,.
5102020111,夏粮,,,,.,.
5102020112,夏粮,,,,.,.
5102020113,夏粮,,,,.,.
5102020114,夏粮,,,,.,.
5102010201,夏粮,,,,.,.
5102010202,夏粮,,,,.,.
5102010203,夏粮,,,,.,.
5102010204,夏粮,,,,.,.
5102010204,秋粮,3,,,.,2
5102010205,夏粮,,,,.,.
5102010205,秋粮,2,,,.,.
5102010206,夏粮,,,,.,.
5102010206,秋粮,1,2,,10,.
5102010207,夏粮,,,,.,.
5102010208,夏粮,,,,.,.
5102010208,秋粮,2,,,.,.
5102010209,夏粮,,,,.,.
5102010210,夏粮,,,,.,.
5102010210,秋粮,1,2,,10,.
5102010211,夏粮,,,,.,.
5102010211,秋粮,1,2,,20,.
5102010212,夏粮,,,,.,.
5102010212,秋粮,2,,,.,.
5102010213,夏粮,,,,.,.
5102010214,夏粮,,,,.,.
5102010215,夏粮,,,,.,.
5102010101,夏粮,,,,.,.
5102010102,夏粮,,,,.,.
5102010103,夏粮,,,,.,.
5102010104,夏粮,2,,,.,.
5102010104,秋粮,2,,,.,.
5102010105,夏粮,,,,.,.
5102010106,夏粮,,,,.,.
5102010107,夏粮,,,,.,.
5102010107,秋粮,2,,,.,.
5102010108,夏粮,,,,.,.
5102010108,秋粮,1,4,,20,.
5102010109,夏粮,,,,.,.
5102010109,秋粮,1,8,雨下太多,10,.
5102010110,夏粮,,,,.,.
5102010110,秋粮,1,8,施肥不当,7,.
5102010111,夏粮,,,,.,.
5102010112,夏粮,,,,.,.
5102010113,夏粮,,,,.,.
5102010114,夏粮,,,,.,.
5102010115,夏粮,2,,,.,.
5102010115,秋粮,2,,,.,.
5102010116,夏粮,,,,.,.
5102010116,秋粮,1,2,,20,.
5102010117,夏粮,,,,.,.
5102010118,夏粮,,,,.,.
5102010118,秋粮,1,2,,15,.
5103030201,夏粮,,,,.,.
5103030201,秋粮,1,1,,90,.
5103030202,夏粮,,,,.,.
5103030202,秋粮,1,1,,60,.
5103030203,夏粮,,,,.,.
5103030203,秋粮,1,1,,20,.
5103030204,夏粮,1,1,,50,.
5103030205,夏粮,2,,,.,.
5103030205,秋粮,1,"2,3",,40,.
5103030206,夏粮,,,,.,.
5103030206,秋粮,1,1,,70,.
5103030207,夏粮,,,,.,.
5103030207,秋粮,2,,,.,.
5103030208,夏粮,1,1,,60,.
5103030209,夏粮,1,1,,41,.
5103030209,秋粮,2,,,.,.
5103030210,夏粮,,,,.,.
5103030210,秋粮,1,1,,20,.
5103030211,夏粮,1,1,,37.5,.
5103030211,秋粮,1,8,种植面积减少,.,.
5103030212,夏粮,,,,.,.
5103030212,秋粮,1,"1,2",,50,.
5103030213,夏粮,1,"1,2",,40,.
5103030214,夏粮,1,1,,70,.
5103030214,秋粮,1,1,,30,.
5103030101,夏粮,,,,.,.
5103030101,秋粮,1,1,,30,.
5103030102,夏粮,1,"1,2",,60,.
5103030102,秋粮,2,,,.,.
5103030103,夏粮,,,,.,.
5103030104,夏粮,2,,,.,.
5103030104,秋粮,2,,,.,.
5103030105,夏粮,,,,.,.
5103030106,夏粮,,,,.,.
5103030106,秋粮,1,"1,2",,30,.
5103030107,夏粮,,,,.,.
5103030108,夏粮,,,,.,.
5103030109,夏粮,,,,.,.
5103030110,夏粮,1,"1,2",,69,.
5103030111,夏粮,,,,.,.
5103030112,夏粮,,,,.,.
5103020201,夏粮,1,1,,40,.
5103020202,夏粮,1,1,,40,.
5103020203,夏粮,,,,.,.
5103020203,秋粮,1,1,,35,.
5103020204,夏粮,1,1,,10,.
5103020204,秋粮,1,1,,10,.
5103020205,夏粮,,,,.,.
5103020205,秋粮,1,1,,30,.
5103020206,夏粮,,,,.,.
5103020206,秋粮,2,,,.,.
5103020207,夏粮,3,,,.,10
5103020207,秋粮,1,"1,2",,60,.
5103020208,夏粮,,,,.,.
5103020208,秋粮,1,2,,30,.
5103020209,夏粮,2,,,.,.
5103020209,秋粮,1,"1,2",,50,.
5103020210,夏粮,,,,.,.
5103020210,秋粮,1,1,,30,.
5103020211,夏粮,1,1,,40,.
5103020212,夏粮,,,,.,.
5103020212,秋粮,1,3,,30,.
5103020213,夏粮,,,,.,.
5103020213,秋粮,1,1,,50,.
5103020214,夏粮,1,"1,2",,30,.
5103020214,秋粮,1,2,,25,.
5103020101,夏粮,,,,.,.
5103020101,秋粮,1,1,,10,.
5103020102,夏粮,,,,.,.
5103020102,秋粮,1,"1,2",,30,.
5103020103,夏粮,,,,.,.
5103020103,秋粮,2,,,.,.
5103020104,夏粮,,,,.,.
5103020104,秋粮,1,8,购种不好,20,0
5103020105,夏粮,2,,,.,.
5103020105,秋粮,2,,,.,.
5103020106,夏粮,2,,,.,.
5103020106,秋粮,1,1,,34,.
5103020107,夏粮,1,2,,25,.
5103020107,秋粮,1,2,,30,.
5103020108,夏粮,,,,.,.
5103020109,夏粮,1,1,,20,.
5103020110,夏粮,2,,,.,.
5103020110,秋粮,2,,,.,.
5103020111,夏粮,,,,.,.
5103020111,秋粮,1,"1,2",,30,.
5103020112,夏粮,,,,.,.
5103020112,秋粮,1,"1,2",,20,.
5103010201,夏粮,1,"1,2",,50,.
5103010202,夏粮,2,,,.,.
5103010202,秋粮,1,1,,20,.
5103010203,夏粮,,,,.,.
5103010203,秋粮,1,1,,50,.
5103010204,夏粮,,,,.,.
5103010204,秋粮,1,"1,2",,20,.
5103010205,夏粮,1,"1,2",,20,.
5103010205,秋粮,1,"1,2",,80,.
5103010206,夏粮,,,,.,.
5103010206,秋粮,1,"1,2",,50,.
5103010207,夏粮,1,"1,2",,60,.
5103010207,秋粮,1,2,,20,.
5103010208,夏粮,3,,,.,20
5103010208,秋粮,1,"2,8",其它病,50,.
5103010209,夏粮,,,,.,.
5103010209,秋粮,4,,,.,.
5103010210,夏粮,1,1,,40,.
5103010210,秋粮,2,,,.,.
5103010211,夏粮,1,1,,30,.
5103010211,秋粮,1,3,,20,.
5103010212,夏粮,,,,.,.
5103010212,秋粮,1,1,,10,.
5103010213,夏粮,1,8,少种了,70,.
5103010213,秋粮,1,1,,65,.
5103010214,夏粮,4,,,.,.
5103010214,秋粮,1,3,,30,.
5103010101,夏粮,1,1,,30,.
5103010101,秋粮,1,"1,2",,25,.
5103010102,夏粮,1,1,,33,.
5103010102,秋粮,2,,,.,.
5103010103,夏粮,,,,.,.
5103010103,秋粮,1,"1,2",,50,.
5103010104,夏粮,2,,,.,.
5103010104,秋粮,1,1,,40,.
5103010105,夏粮,,,,.,.
5103010105,秋粮,1,3,,50,.
5103010106,夏粮,1,1,,17,.
5103010106,秋粮,2,,,.,.
5103010107,夏粮,,,,.,.
5103010107,秋粮,1,1,,30,.
5103010108,夏粮,4,,,.,.
5103010108,秋粮,4,,,.,.
5103010109,夏粮,,,,.,.
5103010109,秋粮,1,1,,30,.
5103010110,夏粮,,,,.,.
5103010111,夏粮,1,"1,2",,50,.
5103010111,秋粮,1,"1,2",,50,.
5103010112,夏粮,,,,.,.
5103010112,秋粮,1,"1,2",,30,.
5103010113,夏粮,,,,.,.
5103010113,秋粮,1,"1,2",,16.6,.
5103010114,夏粮,,,,.,.
5103010114,秋粮,1,2,,50,.
5101010101,夏粮,,,,.,.
5101010102,夏粮,,,,.,.
5101010103,夏粮,,,,.,.
5101010104,夏粮,,,,.,.
5101010104,秋粮,1,8,无劳动力,20,.
5101010105,夏粮,1,1,,30,.
5101010106,夏粮,,,,.,.
5101010107,夏粮,,,,.,.
5101010108,夏粮,,,,.,.
5101010108,秋粮,2,,,.,.
5101010109,夏粮,,,,.,.
5101010110,夏粮,,,,.,.
5101010110,秋粮,2,,,.,.
5101010111,夏粮,,,,.,.
5101010111,秋粮,2,,,.,.
5101010112,夏粮,,,,.,.
5101010201,夏粮,2,,,.,.
5101010202,夏粮,,,,.,.
5101010202,秋粮,1,2,,50,.
5101010203,夏粮,,,,.,.
5101010203,秋粮,2,,,.,.
5101010204,夏粮,,,,.,.
5101010205,夏粮,,,,.,.
5101010205,秋粮,1,8,没种,100,.
5101010206,夏粮,2,,,.,.
5101010206,秋粮,2,,,.,.
5101010207,夏粮,,,,.,.
5101010207,秋粮,2,,,.,.
5101010208,夏粮,2,,,.,.
5101010208,秋粮,2,,,.,.
5101010209,夏粮,,,,.,.
5101010210,夏粮,2,,,.,.
5101010210,秋粮,3,,,.,10
5101010211,夏粮,4,,,.,.
5101010211,秋粮,4,,,.,.
5101010212,夏粮,2,,,.,.
5101010212,秋粮,2,,,.,.
5101020101,夏粮,,,,.,.
5101020102,夏粮,,,,.,.
5101020102,秋粮,2,,,.,.
5101020103,夏粮,,,,.,.
5101020103,秋粮,1,3,,50,.
5101020104,夏粮,1,6,,20,.
5101020104,秋粮,1,8,野猪,40,.
5101020105,夏粮,2,,,.,.
5101020105,秋粮,2,,,.,.
5101020106,夏粮,,,,.,.
5101020106,秋粮,2,,,.,.
5101020107,夏粮,,,,.,.
5101020107,秋粮,1,8,劣质种子,20,.
5101020108,夏粮,,,,.,.
5101020108,秋粮,1,3,,20,.
5101020109,夏粮,,,,.,.
5101020109,秋粮,1,3,,20,.
5101020110,夏粮,2,,,.,.
5101020111,夏粮,,,,.,.
5101020111,秋粮,3,,,.,20
5101020112,夏粮,,,,.,.
5101020201,夏粮,2,,,.,.
5101020201,秋粮,2,,,.,.
5101020202,夏粮,2,,,.,.
5101020202,秋粮,2,,,.,.
5101020203,夏粮,2,,,.,.
5101020204,夏粮,,,,.,.
5101020204,秋粮,2,,,.,.
5101020205,夏粮,2,,,.,.
5101020205,秋粮,2,,,.,.
5101020206,夏粮,2,,,.,.
5101020207,夏粮,,,,.,.
5101020207,秋粮,1,3,,50,.
5101020208,夏粮,,,,.,.
5101020208,秋粮,2,,,.,.
5101020209,夏粮,,,,.,.
5101020209,秋粮,1,"2,8",种子??,20,.
5101020210,夏粮,,,,.,.
5101020210,秋粮,2,,,.,.
5101020211,夏粮,,,,.,.
5101020211,秋粮,3,,,.,40
5101020212,夏粮,,,,.,.
5101030101,夏粮,,,,.,.
5101030101,秋粮,1,3,,50,.
5101030102,夏粮,,,,.,.
5101030102,秋粮,1,3,,50,.
5101030103,夏粮,,,,.,.
5101030103,秋粮,1,3,,50,.
5101030104,夏粮,,,,.,.
5101030105,夏粮,2,,,.,.
5101030105,秋粮,2,,,.,.
5101030106,夏粮,2,,,.,.
5101030106,秋粮,2,,,.,.
5101030107,夏粮,,,,.,.
5101030108,夏粮,,,,.,.
5101030108,秋粮,2,,,.,.
5101030109,夏粮,,,,.,.
5101030109,秋粮,2,,,.,.
5101030110,夏粮,,,,.,.
5101030111,夏粮,2,,,.,.
5101030111,秋粮,3,,,.,10
5101030112,夏粮,,,,.,.
5101030201,夏粮,2,,,.,.
5101030201,秋粮,1,3,,30,.
5101030202,夏粮,,,,.,.
5101030203,夏粮,,,,.,.
5101030203,秋粮,1,3,,50,.
5101030204,夏粮,,,,.,.
5101030204,秋粮,2,,,.,.
5101030205,夏粮,,,,.,.
5101030205,秋粮,1,3,,30,.
5101030206,夏粮,,,,.,.
5101030207,夏粮,,,,.,.
5101030207,秋粮,3,,,.,10
5101030208,夏粮,,,,.,.
5101030209,夏粮,,,,.,.
5101030209,秋粮,3,,,.,10
5101030210,夏粮,,,,.,.
